Bedroom,Bath,Area_sqft,Log_area_sqft,Area_per_bedroom,Bath_bedroom_ratio,Location_median_ppsf,Type_target_enc,City_target_enc,Source_OLX,Price_pkr,Log_price
5.0,6.0,5445.0,8.602453035,1089.0,1.2,24334.251605,18.00816093799353,17.48107115846154,0,125000000,18.6438243
4.0,7.0,1905.75,7.552630911,476.4375,1.75,19283.74656,17.52449479365033,17.63082525563043,1,65000000,17.98989783
4.0,5.0,2967.525,7.995483551,741.88125,1.25,19283.74656,17.52449479365033,17.63082525563043,0,89000000,18.30414693
2.0,2.0,1404.0,7.247080585,702.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,17500000,16.67771144
0.0,0.0,5445.0,8.602453035,5445.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,24000000,16.99356439
3.0,5.0,1089.0,6.993015123,363.0,1.666666667,15861.09024,17.52449479365033,17.48107115846154,1,18500000,16.73328129
4.0,5.0,2722.5,7.909305855,680.625,1.25,17171.71717,17.52449479365033,17.48107115846154,0,48700000,17.70118959
4.0,5.0,1361.25,7.216158674,340.3125,1.25,15861.09024,17.52449479365033,17.48107115846154,0,26000000,17.0736071
3.0,4.0,1633.5,7.398480231,544.5,1.333333333,18732.78237,17.52449479365033,17.48107115846154,1,25000000,17.03438638
4.0,4.0,3600.0,8.188689124,900.0,1.0,28276.77977,18.00816093799353,17.38481072169611,0,55000000,17.82284374
4.0,5.0,1350.0,7.207859871,337.5,1.25,55555.55556,17.30156670857143,17.38481072169611,1,75000000,18.13299867
4.0,5.0,1361.25,7.216158674,340.3125,1.25,9917.355372,17.52449479365033,17.0930370689899,0,14900000,16.51687177
2.0,2.0,700.0,6.551080335,350.0,1.0,11517.857143,16.74009781756667,17.38481072169611,1,6500000,15.68731273
3.0,3.0,1701.0,7.438971592,567.0,1.0,29629.62963,16.74009781756667,17.38481072169611,0,41000000,17.52908262
5.0,6.0,1905.75,7.552630911,381.15,1.2,14954.74223,17.52449479365033,17.2241481738,0,26500000,17.09265529
6.0,6.0,2700.0,7.901007052,450.0,1.0,22000.0,17.52449479365033,17.38481072169611,1,65000000,17.98989783
6.0,6.0,2722.5,7.909305855,453.75,1.0,14041.756535,17.52449479365033,17.0930370689899,0,32000000,17.28124646
3.0,3.0,1800.0,7.495541944,600.0,1.0,22000.0,17.03228004347826,17.38481072169611,0,20000000,16.81124283
6.0,6.0,2178.0,7.686162303,363.0,1.0,13314.96786,17.52449479365033,17.0930370689899,0,24500000,17.01418368
6.0,5.0,5445.0,8.602453035,907.5,0.833333333,17447.19927,17.52449479365033,17.2241481738,0,250000000,19.33697148
5.0,5.0,2722.5,7.909305855,544.5,1.0,23875.11478,17.52449479365033,17.30474131619205,0,60000000,17.90985512
7.0,5.0,2722.5,7.909305855,388.9285714,0.714285714,19283.74656,17.52449479365033,17.63082525563043,0,95000000,18.36938745
0.0,0.0,2722.5,7.909305855,2722.5,0.0,14508.7236,16.7407250003125,17.63082525563043,1,39500000,17.49181123
4.0,5.0,2362.0,7.767263997,590.5,1.25,15861.09024,18.00816093799353,17.48107115846154,1,280000000,19.45030016
5.0,5.0,1361.25,7.216158674,272.25,1.0,20202.0202,17.52449479365033,17.30474131619205,0,26000000,17.0736071
6.0,6.0,5445.0,8.602453035,907.5,1.0,15861.09024,17.52449479365033,17.48107115846154,0,64000000,17.97439364
3.0,3.0,2354.0,7.763871288,784.6666667,1.0,22000.0,17.30156670857143,17.38481072169611,1,120000000,18.6030023
7.0,6.0,5445.0,8.602453035,777.8571429,0.857142857,11478.42057,17.52449479365033,17.0930370689899,0,61000000,17.92638442
6.0,6.0,5400.0,8.594154233,900.0,1.0,29444.444445,18.00816093799353,17.38481072169611,1,150000000,18.82614585
2.0,3.0,1932.975,7.566815546,966.4875,1.5,19283.74656,18.95005811818182,17.63082525563043,0,110000000,18.51599092
5.0,5.0,1361.25,7.216158674,272.25,1.0,17630.85399,17.52449479365033,17.30474131619205,0,24000000,16.99356439
5.0,6.0,2722.5,7.909305855,544.5,1.2,16528.92562,17.52449479365033,17.2241481738,0,45000000,17.62217305
0.0,0.0,816.75,6.70533305,816.75,0.0,15861.09024,16.89827182589474,17.48107115846154,1,7495000,15.82974669
0.0,0.0,1361.25,7.216158674,1361.25,0.0,5876.951331,16.89827182589474,17.48107115846154,1,8500000,15.95557672
5.0,6.0,5445.0,8.602453035,1089.0,1.2,11478.42057,17.52449479365033,17.0930370689899,0,58000000,17.87595357
7.0,7.0,4500.0,8.411832676,642.8571429,1.0,61111.11111,17.30156670857143,17.38481072169611,0,280000000,19.45030016
5.0,5.0,2700.0,7.901007052,540.0,1.0,61111.11111,17.52449479365033,17.38481072169611,0,165000000,18.92145603
4.0,4.0,2520.0,7.832014181,630.0,1.0,17592.59259,18.00816093799353,17.38481072169611,0,38000000,17.45309672
4.0,4.0,2722.5,7.909305855,680.625,1.0,17447.19927,17.52449479365033,17.30474131619205,0,49500000,17.71748323
6.0,6.0,3811.5,8.245778091,635.25,1.0,14692.37833,17.52449479365033,17.30474131619205,0,50000000,17.72753356
6.0,6.0,5445.0,8.602453035,907.5,1.0,21120.29385,17.52449479365033,17.63082525563043,0,112200000,18.53579355
3.0,3.0,1368.0,7.221105098,456.0,1.0,9955.555556,17.03228004347826,17.38481072169611,0,13500000,16.41820024
5.0,5.0,2722.5,7.909305855,544.5,1.0,15861.09024,17.52449479365033,17.48107115846154,0,40000000,17.50439001
6.0,6.0,3600.0,8.188689124,600.0,1.0,15786.890315,17.52449479365033,17.38481072169611,0,85000000,18.25816181
3.0,3.0,1089.0,6.993015123,363.0,1.0,17447.19927,17.52449479365033,17.30474131619205,0,14000000,16.45456789
0.0,0.0,5445.0,8.602453035,5445.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,18500000,16.73328129
6.0,6.0,3267.0,8.091627412,544.5,1.0,15861.09024,17.52449479365033,17.48107115846154,0,74000000,18.11957565
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,13957.75941,17.52449479365033,17.0930370689899,0,20000000,16.81124283
7.0,6.0,21780.0,9.988747396,3111.428571,0.857142857,19283.74656,17.21200745916667,17.63082525563043,0,90000000,18.31532023
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,19834.71074,15.6743339095,17.48107115846154,1,26000000,17.0736071
5.0,5.0,1361.25,7.216158674,272.25,1.0,17630.85399,17.52449479365033,17.30474131619205,0,24000000,16.99356439
5.0,6.0,2722.5,7.909305855,544.5,1.2,19283.74656,17.52449479365033,17.48107115846154,0,52500000,17.77632373
0.0,0.0,2722.5,7.909305855,2722.5,0.0,24977.04316,16.89827182589474,17.48107115846154,1,26000000,17.0736071
5.0,6.0,5445.0,8.602453035,1089.0,1.2,19008.26446,17.30156670857143,17.48107115846154,0,160000000,18.89068437
6.0,5.0,4846.05,8.485919219,807.675,0.833333333,19283.74656,17.52449479365033,17.63082525563043,0,450000000,19.92475814
4.0,5.0,1361.25,7.216158674,340.3125,1.25,16528.92562,17.52449479365033,17.2241481738,0,23000000,16.95100477
6.0,6.0,5445.0,8.602453035,907.5,1.0,21854.91276,17.52449479365033,17.2241481738,0,162500000,18.90618856
2.0,3.0,1080.0,6.98471632,540.0,1.5,10277.77778,17.30156670857143,17.38481072169611,1,9200000,16.03471404
2.0,3.0,1800.0,7.495541944,900.0,1.5,10277.77778,17.30156670857143,17.38481072169611,1,19000000,16.75994954
4.0,4.0,1080.0,6.98471632,270.0,1.0,26388.88889,17.52449479365033,17.38481072169611,1,18000000,16.70588232
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,12488.52158,17.52449479365033,17.30474131619205,0,18500000,16.73328129
0.0,0.0,10890.0,9.295600216,10890.0,0.0,7978.723404,16.7407250003125,17.48107115846154,1,96000000,18.37985875
4.0,5.0,2700.0,7.901007052,675.0,1.25,26481.48148,18.00816093799353,17.38481072169611,1,72000000,18.09217668
5.0,5.0,816.75,6.70533305,163.35,1.0,20202.0202,17.52449479365033,17.30474131619205,0,19000000,16.75994954
1.0,2.0,1334.025,7.195955967,1334.025,2.0,19283.74656,16.74009781756667,17.63082525563043,0,12500000,16.3412392
3.0,3.0,816.75,6.70533305,272.25,1.0,12511.47842,17.52449479365033,17.0930370689899,0,6300000,15.65606019
2.0,2.0,1742.4,7.463018752,871.2,1.0,16352.81835,17.30156670857143,17.63082525563043,0,28500000,17.16541465
6.0,6.0,1080.0,6.98471632,180.0,1.0,23495.37037,18.00816093799353,17.38481072169611,0,40000000,17.50439001
0.0,0.0,1361.25,7.216158674,1361.25,0.0,15861.09024,16.89827182589474,17.48107115846154,1,11000000,16.21340583
3.0,5.0,2994.75,8.004616035,998.25,1.666666667,17630.85399,17.52449479365033,17.30474131619205,0,47500000,17.67624027
1.0,2.0,1170.675,7.065335785,1170.675,2.0,31178.59355,17.30156670857143,17.48107115846154,0,36500000,17.41282282
3.0,3.0,1602.0,7.379008128,534.0,1.0,18726.59176,16.74009781756667,17.38481072169611,0,30000000,17.21670794
3.0,4.0,2722.5,7.909305855,907.5,1.333333333,9182.736455,17.52449479365033,17.2241481738,0,25000000,17.03438638
6.0,6.0,5445.0,8.602453035,907.5,1.0,21120.29385,18.00816093799353,17.63082525563043,0,137500000,18.73913448
0.0,0.0,2178.0,7.686162303,2178.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,16500000,16.61887094
0.0,0.0,4698.0,8.454892165,4698.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,18500000,16.73328129
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,17630.85399,17.52449479365033,17.30474131619205,0,22000000,16.90655301
0.0,0.0,2722.5,7.909305855,2722.5,0.0,15861.09024,16.89827182589474,17.48107115846154,1,11000000,16.21340583
5.0,5.0,816.75,6.70533305,163.35,1.0,14919.760375,17.52449479365033,17.30474131619205,0,9000000,16.01273514
5.0,6.0,1905.75,7.552630911,381.15,1.2,11753.90266,17.52449479365033,17.0930370689899,0,27000000,17.11134742
4.0,4.0,816.75,6.70533305,204.1875,1.0,15861.09024,17.52449479365033,17.48107115846154,0,15000000,16.52356076
2.0,2.0,1600.0,7.377758908,800.0,1.0,19283.74656,16.74009781756667,17.63082525563043,1,35000000,17.37085862
2.0,1.0,1361.25,7.216158674,680.625,0.5,14954.74223,17.52449479365033,17.2241481738,0,10500000,16.16688582
4.0,5.0,1633.5,7.398480231,408.375,1.25,16843.7623,17.52449479365033,17.30474131619205,0,24500000,17.01418368
2.0,2.0,1503.0,7.31521839,751.5,1.0,31481.48148,16.74009781756667,17.38481072169611,0,52500000,17.77632373
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,15861.09024,17.52449479365033,17.48107115846154,1,150000000,18.82614585
4.0,5.0,2178.0,7.686162303,544.5,1.25,16446.280995,17.03228004347826,17.48107115846154,1,35000000,17.37085862
3.5,5.0,387.0,5.958424693,110.5714286,1.428571429,17454.54545,15.6743339095,17.48107115846154,1,15400000,16.54987807
1.0,2.0,1089.0,6.993015123,1089.0,2.0,22038.56749,17.30156670857143,17.48107115846154,1,39000000,17.4790722
4.0,5.0,1361.25,7.216158674,340.3125,1.25,17814.508725,17.52449479365033,17.2241481738,0,23500000,16.97251098
0.0,0.0,4500.0,8.411832676,4500.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,16500000,16.61887094
2.0,3.0,789.525,6.671431499,394.7625,1.5,19283.74656,17.30156670857143,17.63082525563043,0,11000000,16.21340583
5.0,5.0,2722.5,7.909305855,544.5,1.0,17447.19927,17.52449479365033,17.30474131619205,0,38500000,17.4661688
6.0,6.0,2722.5,7.909305855,453.75,1.0,12488.52158,17.03228004347826,17.0930370689899,0,32000000,17.28124646
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,125000000,18.6438243
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,109000000,18.50685844
6.0,6.0,1080.0,6.98471632,180.0,1.0,32407.40741,18.00816093799353,17.38481072169611,1,35000000,17.37085862
7.0,7.0,6534.0,8.784774592,933.4285714,1.0,19283.74656,17.52449479365033,17.63082525563043,0,115000000,18.56044269
3.0,4.0,1089.0,6.993015123,363.0,1.333333333,20202.0202,17.52449479365033,17.30474131619205,0,21500000,16.88356349
5.0,5.0,4628.25,8.439934106,925.65,1.0,23767.08259,17.52449479365033,17.48107115846154,0,110000000,18.51599092
5.0,5.0,3600.0,8.188689124,720.0,1.0,22000.0,17.52449479365033,17.38481072169611,1,115000000,18.56044269
8.0,6.0,2790.0,7.933796875,348.75,0.75,22000.0,18.00816093799353,17.38481072169611,0,57500000,17.86729551
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,13957.75941,17.52449479365033,17.2241481738,0,24000000,16.99356439
6.0,7.0,4500.0,8.411832676,750.0,1.166666667,18726.59176,17.52449479365033,17.38481072169611,0,155000000,18.85893567
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.2241481738,0,55000000,17.82284374
1.0,1.0,1524.6,7.32948736,1524.6,1.0,15413.87905,16.74009781756667,17.63082525563043,0,26000000,17.0736071
5.0,5.0,2250.0,7.718685495,450.0,1.0,22000.0,17.03228004347826,17.38481072169611,0,35000000,17.37085862
8.0,6.0,7200.0,8.881836305,900.0,0.75,23875.11478,18.00816093799353,17.38481072169611,0,260000000,19.37619219
1.0,1.0,1225.125,7.110798159,1225.125,1.0,12855.83104,16.74009781756667,17.2241481738,0,20000000,16.81124283
1.0,2.0,1034.55,6.941721829,1034.55,2.0,42381.86056,16.74009781756667,17.63082525563043,0,57500000,17.86729551
4.0,5.0,720.0,6.579251212,180.0,1.25,26388.88889,17.52449479365033,17.38481072169611,0,19000000,16.75994954
6.0,6.0,4500.0,8.411832676,750.0,1.0,24334.251605,17.30156670857143,17.38481072169611,0,185000000,19.03586638
1.0,2.0,1050.0,6.956545443,1050.0,2.0,9659.4516605,16.74009781756667,17.63082525563043,1,11800000,16.28361009
4.0,5.0,2994.75,8.004616035,748.6875,1.25,18365.47291,17.52449479365033,17.30474131619205,0,38500000,17.4661688
2.0,3.0,1715.175,7.447270395,857.5875,1.5,16324.86481,17.52449479365033,17.63082525563043,0,16000000,16.58809928
5.0,6.0,4356.0,8.379309484,871.2,1.2,14612.029385,17.52449479365033,17.0930370689899,0,60000000,17.90985512
5.0,6.0,6534.0,8.784774592,1306.8,1.2,15999.58439,17.52449479365033,17.2241481738,0,96500000,18.38505357
0.0,0.0,3600.0,8.188689124,3600.0,0.0,22000.0,16.7407250003125,17.38481072169611,1,7000000,15.76142071
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17447.19927,17.52449479365033,17.48107115846154,0,95000000,18.36938745
4.0,4.0,1800.0,7.495541944,450.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,23000000,16.95100477
6.0,6.0,2160.0,7.677863501,360.0,1.0,37037.03704,17.52449479365033,17.38481072169611,1,80000000,18.19753719
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,14325.06887,17.52449479365033,17.0930370689899,0,19500000,16.78592502
7.0,6.0,5445.0,8.602453035,777.8571429,0.857142857,25252.525255,17.52449479365033,17.63082525563043,0,122500000,18.62362159
6.0,7.0,2994.75,8.004616035,499.125,1.166666667,20202.0202,17.30156670857143,17.30474131619205,0,70000000,18.0640058
4.0,5.0,2722.5,7.909305855,680.625,1.25,16324.86481,17.52449479365033,17.63082525563043,0,46000000,17.64415195
5.0,6.0,10890.0,9.295600216,2178.0,1.2,12396.694215,18.00816093799353,17.48107115846154,0,140000000,18.75715298
3.0,3.0,1602.0,7.379008128,534.0,1.0,22000.0,16.74009781756667,17.38481072169611,0,32000000,17.28124646
3.0,4.0,23400.0,10.0604913,7800.0,1.333333333,4722.222222,16.74009781756667,17.38481072169611,1,21000000,16.860033
6.0,6.0,2160.0,7.677863501,360.0,1.0,23842.59259,17.52449479365033,17.38481072169611,1,48000000,17.68671157
0.0,0.0,5445.0,8.602453035,5445.0,0.0,16161.61616,16.7407250003125,17.63082525563043,1,24000000,16.99356439
3.0,4.0,2601.0,7.863651265,867.0,1.333333333,31481.48148,16.74009781756667,17.38481072169611,0,115000000,18.56044269
5.0,6.0,5445.0,8.602453035,1089.0,1.2,15861.09024,17.52449479365033,17.48107115846154,0,83500000,18.24035719
4.0,4.0,1361.25,7.216158674,340.3125,1.0,15977.96143,17.52449479365033,17.48107115846154,0,21500000,16.88356349
5.0,6.0,5445.0,8.602453035,1089.0,1.2,23875.11478,18.00816093799353,17.48107115846154,0,85000000,18.25816181
5.0,6.0,2178.0,7.686162303,435.6,1.2,19513.31497,17.52449479365033,17.63082525563043,0,42500000,17.56501463
5.0,6.0,5445.0,8.602453035,1089.0,1.2,21120.29385,17.52449479365033,17.63082525563043,0,105000000,18.46947091
4.0,5.0,1361.25,7.216158674,340.3125,1.25,18181.81818,17.52449479365033,17.63082525563043,0,23500000,16.97251098
5.0,6.0,2722.5,7.909305855,544.5,1.2,14954.74223,17.52449479365033,17.2241481738,0,46000000,17.64415195
7.0,5.0,7078.5,8.8648173,1011.214286,0.714285714,13223.1405,17.52449479365033,17.2241481738,0,89500000,18.30974918
5.0,6.0,5445.0,8.602453035,1089.0,1.2,18273.64555,17.52449479365033,17.48107115846154,0,145000000,18.7922443
4.0,5.0,2722.5,7.909305855,680.625,1.25,17447.19927,17.52449479365033,17.30474131619205,0,47500000,17.67624027
3.0,4.0,2722.5,7.909305855,907.5,1.333333333,15861.09024,17.52449479365033,17.48107115846154,1,34000000,17.34187108
0.0,0.0,1361.25,7.216158674,1361.25,0.0,19283.74656,14.8229620675,17.63082525563043,1,1200000,13.99783211
3.0,5.0,1361.25,7.216158674,453.75,1.666666667,15861.09024,17.52449479365033,17.48107115846154,1,21500000,16.88356349
5.0,6.0,1905.75,7.552630911,381.15,1.2,18496.65486,17.52449479365033,17.63082525563043,0,35000000,17.37085862
5.0,7.0,2722.5,7.909305855,544.5,1.4,21120.29385,17.52449479365033,17.63082525563043,0,75000000,18.13299867
5.0,7.0,5400.0,8.594154233,1080.0,1.4,22000.0,17.52449479365033,17.38481072169611,0,145000000,18.7922443
5.0,7.0,5445.0,8.602453035,1089.0,1.4,23875.11478,17.52449479365033,17.30474131619205,0,130000000,18.68304501
0.0,0.0,2722.5,7.909305855,2722.5,0.0,15861.09024,16.89827182589474,17.48107115846154,1,13000000,16.38045992
1.0,1.0,1500.0,7.313220387,1500.0,1.0,22000.0,16.74009781756667,17.38481072169611,1,40000000,17.50439001
0.0,0.0,5445.0,8.602453035,5445.0,0.0,15861.09024,17.82284374,17.48107115846154,1,55000000,17.82284374
4.0,4.0,1361.25,7.216158674,340.3125,1.0,12511.47842,17.52449479365033,17.0930370689899,0,21000000,16.860033
5.0,6.0,2722.5,7.909305855,544.5,1.2,14954.74223,17.52449479365033,17.2241481738,0,41000000,17.52908262
2.0,2.0,1890.0,7.544332108,945.0,1.0,54920.63492,18.00816093799353,17.38481072169611,0,103800000,18.45797653
4.0,4.0,1361.25,7.216158674,340.3125,1.0,15861.09024,17.52449479365033,17.48107115846154,0,22500000,16.92902587
5.0,6.0,2450.25,7.803945339,490.05,1.2,19283.74656,17.52449479365033,17.63082525563043,0,48000000,17.68671157
4.0,4.0,1361.25,7.216158674,340.3125,1.0,12511.47842,17.52449479365033,17.0930370689899,0,9500000,16.06680236
3.0,3.0,3267.0,8.091627412,1089.0,1.0,11019.28375,17.52449479365033,17.30474131619205,0,30000000,17.21670794
5.0,6.0,2722.5,7.909305855,544.5,1.2,19283.74656,17.52449479365033,17.63082525563043,0,52000000,17.76675428
7.0,6.0,21780.0,9.988747396,3111.428571,0.857142857,56509.14742,17.52449479365033,17.63082525563043,0,1750000000,21.28288162
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,13957.75941,17.52449479365033,17.2241481738,0,24600000,17.018257
1.0,1.0,450.0,6.109247583,450.0,1.0,15861.09024,16.74009781756667,17.48107115846154,1,7900000,15.88237332
4.0,4.0,2722.5,7.909305855,680.625,1.0,11753.90266,17.52449479365033,17.0930370689899,0,20000000,16.81124283
5.0,6.0,2722.5,7.909305855,544.5,1.2,19926.53811,17.52449479365033,17.63082525563043,0,57000000,17.85856183
6.0,6.0,4500.0,8.411832676,750.0,1.0,22000.0,18.00816093799353,17.38481072169611,1,260000000,19.37619219
6.0,6.0,9000.0,9.104979856,1500.0,1.0,57777.77778,18.00816093799353,17.38481072169611,0,440000000,19.90228528
4.0,5.0,3267.0,8.091627412,816.75,1.25,15861.09024,17.52449479365033,17.48107115846154,1,59500000,17.90148687
6.0,6.0,5445.0,8.602453035,907.5,1.0,15861.09024,17.52449479365033,17.48107115846154,1,62500000,17.95067711
6.0,6.0,10890.0,9.295600216,1815.0,1.0,15861.09024,17.52449479365033,17.48107115846154,0,99000000,18.41063041
5.0,6.0,4500.0,8.411832676,900.0,1.2,57777.77778,18.00816093799353,17.38481072169611,0,140000000,18.75715298
6.0,6.0,5445.0,8.602453035,907.5,1.0,17630.85399,17.52449479365033,17.48107115846154,0,88000000,18.29284737
3.0,3.0,1089.0,6.993015123,363.0,1.0,19283.74656,17.52449479365033,17.63082525563043,1,40900000,17.52664062
5.0,5.0,1800.0,7.495541944,360.0,1.0,32362.45955,17.52449479365033,17.38481072169611,0,100000000,18.42068074
6.0,6.0,5445.0,8.602453035,907.5,1.0,18732.78237,17.52449479365033,17.48107115846154,1,92500000,18.3427192
2.0,2.0,1089.0,6.993015123,544.5,1.0,19283.74656,17.30156670857143,17.63082525563043,0,13000000,16.38045992
5.0,6.0,2994.75,8.004616035,598.95,1.2,20202.0202,17.52449479365033,17.30474131619205,0,57500000,17.86729551
5.0,6.0,2722.5,7.909305855,544.5,1.2,13957.75941,17.52449479365033,17.0930370689899,0,35000000,17.37085862
4.0,4.0,720.0,6.579251212,180.0,1.0,26388.88889,17.52449479365033,17.38481072169611,0,19000000,16.75994954
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,17630.85399,18.00816093799353,17.30474131619205,0,25000000,17.03438638
0.0,0.0,5445.0,8.602453035,5445.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,16000000,16.58809928
2.0,3.0,69151.5,11.14405503,34575.75,1.5,15861.09024,17.52449479365033,17.48107115846154,0,130000000,18.68304501
4.0,5.0,1524.6,7.32948736,381.15,1.25,41978.2238,17.52449479365033,17.63082525563043,0,64000000,17.97439364
5.0,5.0,2722.5,7.909305855,544.5,1.0,17447.19927,18.00816093799353,17.2241481738,0,54000000,17.8044946
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,19834.71074,18.00816093799353,17.48107115846154,1,19300000,16.77561565
5.0,6.0,5445.0,8.602453035,1089.0,1.2,17171.71717,17.52449479365033,17.48107115846154,0,75000000,18.13299867
3.0,3.0,3267.0,8.091627412,1089.0,1.0,11019.28375,17.52449479365033,17.30474131619205,0,30000000,17.21670794
2.0,2.0,1188.0,7.0800265,594.0,1.0,11354.42011,16.74009781756667,17.38481072169611,0,14500000,16.48965921
3.0,3.0,1125.0,7.025538315,375.0,1.0,22000.0,17.03228004347826,17.38481072169611,1,18000000,16.70588232
0.0,0.0,2178.0,7.686162303,2178.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,12500000,16.3412392
6.0,6.0,5445.0,8.602453035,907.5,1.0,21854.91276,17.52449479365033,17.2241481738,0,162500000,18.90618856
4.0,4.0,1080.0,6.98471632,270.0,1.0,22000.0,17.52449479365033,17.38481072169611,0,35000000,17.37085862
4.0,5.0,1361.25,7.216158674,340.3125,1.25,19283.74656,18.00816093799353,17.63082525563043,1,3800000,15.15051162
4.0,4.0,1905.75,7.552630911,476.4375,1.0,16843.7623,17.52449479365033,17.30474131619205,0,33000000,17.31201812
4.0,5.0,2178.0,7.686162303,544.5,1.25,14919.760375,17.52449479365033,17.30474131619205,0,30000000,17.21670794
4.0,5.0,1497.375,7.311468854,374.34375,1.25,12511.47842,17.52449479365033,17.0930370689899,0,20500000,16.83593544
4.0,5.0,1361.25,7.216158674,340.3125,1.25,19467.40129,17.52449479365033,17.48107115846154,0,27500000,17.12969656
4.0,4.0,1905.75,7.552630911,476.4375,1.0,19283.74656,17.52449479365033,17.63082525563043,1,48000000,17.68671157
3.0,3.0,816.75,6.70533305,272.25,1.0,11386.5932,17.52449479365033,17.0930370689899,0,9000000,16.01273514
3.0,4.0,1089.0,6.993015123,363.0,1.333333333,19283.74656,17.52449479365033,17.63082525563043,0,53000000,17.78580247
0.0,0.0,1361.25,7.216158674,1361.25,0.0,19283.74656,18.23946870666667,17.63082525563043,1,25000000,17.03438638
3.0,4.0,1361.25,7.216158674,453.75,1.333333333,18732.78237,17.52449479365033,17.48107115846154,0,27000000,17.11134742
2.0,2.0,2178.0,7.686162303,1089.0,1.0,16299.357205,16.74009781756667,17.2241481738,0,27000000,17.11134742
6.0,7.0,5445.0,8.602453035,907.5,1.166666667,19283.74656,17.52449479365033,17.63082525563043,0,105000000,18.46947091
3.0,4.0,1827.0,7.510430556,609.0,1.333333333,22000.0,18.00816093799353,17.38481072169611,0,20000000,16.81124283
3.0,3.0,1350.0,7.207859871,450.0,1.0,19960.07984,16.74009781756667,17.38481072169611,0,13500000,16.41820024
3.0,3.0,544.5,6.299867942,181.5,1.0,15861.09024,17.52449479365033,17.48107115846154,0,7000000,15.76142071
4.0,4.0,1361.25,7.216158674,340.3125,1.0,15861.09024,17.52449479365033,17.48107115846154,0,20000000,16.81124283
4.0,5.0,2178.0,7.686162303,544.5,1.25,15861.09024,18.00816093799353,17.48107115846154,1,380000000,19.75568181
3.5,5.0,600.0,6.396929655,171.4285714,1.428571429,18425.925925,15.6743339095,17.38481072169611,1,11000000,16.21340583
5.0,6.0,2722.5,7.909305855,544.5,1.2,19467.401285,17.52449479365033,17.63082525563043,0,51000000,17.74733619
0.0,0.0,10890.0,9.295600216,10890.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,107000000,18.48833939
8.0,6.0,1936.0,7.568379268,242.0,0.75,19283.74656,17.544675218,17.63082525563043,1,260000000,19.37619219
3.0,4.0,816.75,6.70533305,272.25,1.333333333,13468.01347,17.52449479365033,17.48107115846154,1,11400000,16.24912391
6.0,6.0,17968.5,9.796375504,2994.75,1.0,19283.74656,17.52449479365033,17.63082525563043,0,610000000,20.22896952
2.0,2.0,700.0,6.551080335,350.0,1.0,17454.54545,16.74009781756667,17.48107115846154,1,12100000,16.30871601
3.0,4.0,1089.0,6.993015123,363.0,1.333333333,12511.47842,17.52449479365033,17.0930370689899,0,13500000,16.41820024
5.0,6.0,2722.5,7.909305855,544.5,1.2,17447.19927,17.52449479365033,17.2241481738,0,49000000,17.70733086
4.0,4.0,871.2,6.769871572,217.8,1.0,15861.09024,18.00816093799353,17.48107115846154,0,17000000,16.6487239
0.0,0.0,5445.0,8.602453035,5445.0,0.0,19283.74656,16.7407250003125,17.63082525563043,1,5000000,15.42494847
4.0,4.0,2700.0,7.901007052,675.0,1.0,24334.251605,18.00816093799353,17.38481072169611,0,100000000,18.42068074
6.0,6.0,4500.0,8.411832676,750.0,1.0,57777.77778,18.00816093799353,17.38481072169611,0,260000000,19.37619219
3.5,5.0,180.0,5.192956851,51.42857143,1.428571429,22000.0,15.6743339095,17.38481072169611,1,12000000,16.30041721
0.0,0.0,5400.0,8.594154233,5400.0,0.0,111111.1111,16.7407250003125,17.38481072169611,1,520000000,20.06933937
3.0,3.0,1361.25,7.216158674,453.75,1.0,17447.19927,17.52449479365033,17.30474131619205,0,17500000,16.67771144
5.0,6.0,2722.5,7.909305855,544.5,1.2,21120.29385,17.52449479365033,17.63082525563043,0,71500000,18.08520801
0.0,0.0,5445.0,8.602453035,5445.0,0.0,7070.707071,16.7407250003125,17.48107115846154,1,38500000,17.4661688
